ID,ra,dec,F140W,F814W,F606W,z
11401,53.10691000000000,-27.85649100000000,27.12905642617035,27.00503528516460,26.98891995077522,1.586500000000000
11402,53.07456200000000,-27.85641900000000,28.33771375219211,27.92963973174053,32.38767113462710,5.219900000000000
11404,53.11682500000000,-27.85650000000000,25.72781585964197,25.65307634192965,25.84829629941463,3.411800000000000
11405,53.08918000000000,-27.85728200000000,23.40117172268166,24.83271554501079,25.20049453844868,2.040430000000000
11408,53.11998400000000,-27.85639000000000,26.80811616580430,28.27561825965211,29.25527058961336,0.9403000000000000
11409,53.12674500000000,-27.85637400000000,26.98120356002027,27.94721558162679,27.60470167979320,3.363100000000000
11410,53.12579800000000,-27.85637400000000,27.04876060710038,28.15578620543416,29.37498742878276,1.129900000000000
11411,53.11132400000000,-27.85644800000000,25.94966506994598,26.30095736646916,26.11144157095538,1.279900000000000
11412,53.08756200000000,-27.85681700000000,25.49981304429508,25.39640109126961,25.81398627650810,0.4929000000000000
11414,53.18644100000000,-27.85634600000000,26.82265108145482,27.30022076548924,27.48675908467294,1.381200000000000
11415,53.07983600000000,-27.85634600000000,26.98513598590867,27.67640159344797,29.00636668435187,3.243000000000000
11416,53.26579000000000,-27.85699200000000,25.17820532818059,26.79164514524293,27.17728249226305,2.032300000000000
11417,53.13042200000000,-27.85688600000000,24.77163731599269,25.42407373897724,25.47134065708159,2.409000000000000
11418,53.11032700000000,-27.85649500000000,25.67069174220412,26.40985987783284,26.55193115697379,1.623900000000000
11419,53.13253200000000,-27.85633400000000,27.78881876054317,28.34546828615685,28.03879555670265,4.784600000000000
11420,53.05194100000000,-27.85630700000000,26.60747491287457,27.31744636410065,27.85415337013945,1.465800000000000
11422,53.14781000000000,-27.85639200000000,25.47988634072301,25.62628339899575,25.85176675877140,0.06870000000000000
11425,53.07072500000000,-27.85628600000000,26.07099866057742,26.78185649616436,28.60313859925674,0.8062000000000000
11426,53.17766500000000,-27.85647200000000,25.49186776348717,25.29079673904681,25.86063206686247,0.1531000000000000
11427,53.08011900000000,-27.85631200000000,26.19365468783533,26.11361962666147,26.29280175506941,0.1345000000000000
11428,53.18443900000000,-27.85742700000000,21.47332085632158,23.42781488260900,25.32411315729294,1.276180000000000
11429,53.14617600000000,-27.85627900000000,27.49596855516526,29.16688575259509,29.12598065562981,1.231200000000000
11430,53.14480700000000,-27.85628400000000,26.27509326036088,28.05227199038625,28.90550472322958,1.307200000000000
11431,53.08369700000000,-27.85625800000000,26.25781765717650,26.80080983053432,27.03093032202347,1.061700000000000
11432,53.06125300000000,-27.85625500000000,28.31853170413537,26.89146844698987,27.18010913269434,3.229000000000000
11433,53.15070600000000,-27.85735400000000,22.51063600838596,24.47171998678613,25.49622146832411,1.465760000000000
11435,53.09172900000000,-27.85680700000000,24.59894423009712,24.52751295617951,25.20477730510138,0.6602000000000000
11436,53.11164100000000,-27.85636700000000,25.23443049496834,25.94376293924229,25.80336495505575,1.612700000000000
11438,53.22071100000000,-27.85658400000000,24.02997225194938,24.82524543008009,25.22828491347260,1.251100000000000
11439,53.09802100000000,-27.85624500000000,26.33980497559982,26.76509726816639,26.98866230420438,1.444700000000000
11442,53.20704100000000,-27.85710900000000,22.65503190493171,22.96228998589559,23.37591161818231,0.2763400000000000
11446,53.15489400000000,-27.85779100000000,20.55198915439713,22.31625400320685,23.55375754744784,1.323100000000000
11447,53.04869500000000,-27.85660500000000,25.15373070782970,25.28678923273302,25.46569234580424,3.161900000000000
11448,53.20737800000000,-27.85619100000000,26.13663322884998,26.93451879365169,27.60489300105579,0.7506000000000000
11449,53.06183100000000,-27.85660000000000,24.16082078640612,25.21200447942321,25.34351782450707,1.600400000000000
11450,53.20577600000000,-27.85676600000000,24.36236053413002,25.16744279730236,25.41857604509449,1.556500000000000
11451,53.12502800000000,-27.85627600000000,26.31376731248288,27.34294358598915,28.78971327309337,0.6975000000000000
11452,53.12979400000000,-27.85666600000000,24.57964867040110,25.07577777117547,25.64377044529466,3.662300000000000
11453,53.12212000000000,-27.85619100000000,26.69069953900812,27.38244595648906,28.32508157522874,0.1959000000000000
11454,53.10670700000000,-27.85658500000000,25.19353535141065,25.85086303883399,25.96117430946051,0.1717000000000000
11456,53.12705600000000,-27.85627400000000,25.80035867972982,26.40710262764601,26.87313294975404,3.636600000000000
11457,53.06164400000000,-27.85630400000000,25.67139879124169,26.09905860678744,26.59389749079992,0.6168000000000000
11461,53.09439800000000,-27.85617200000000,26.09802234384339,26.40481157579359,26.53335581870181,3.328200000000000
11462,53.07068800000000,-27.85617600000000,26.39558939926221,27.54363224161352,29.01781813649480,0.5919000000000000
11463,53.05315700000000,-27.85619600000000,26.36686090480476,26.55986310012106,27.15288594605335,4.134500000000000
11464,53.14811400000000,-27.85617300000000,27.96578071375855,27.25084155135175,28.26140526350566,0.4603000000000000
11466,53.07793700000000,-27.85817500000000,20.37484964342401,21.82618664388018,23.28602539177065,0.6465000000000000
11467,53.06989300000000,-27.85623200000000,26.35157533083526,26.59530282824303,26.73913996288881,2.653600000000000
11470,53.15882900000000,-27.85615300000000,26.30227877645979,26.89452879308352,26.66910586643722,2.976600000000000
11473,53.12049100000000,-27.85613000000000,30.53436401052555,27.85080355842888,29.28195176149799,1.212000000000000
11474,53.07312800000000,-27.85612400000000,27.77748850120738,28.89063031382273,29.78205547059711,0.9370000000000001
11478,53.04926300000000,-27.85674300000000,24.15929605866706,25.12101879338622,25.30532389991466,1.626500000000000
11479,53.05868200000000,-27.85627600000000,25.26623918479975,26.54269367495867,26.67816441404215,0.2506000000000000
11480,53.09667300000000,-27.85609700000000,26.62645647028841,27.96308290012192,27.81902652895545,1.448100000000000
11483,53.13951600000000,-27.85608400000000,26.67152793539550,27.78249080190523,29.26620690584033,4.890700000000000
11484,53.12426600000000,-27.85623200000000,25.16687416169952,26.10020053681109,25.90826384232336,1.666900000000000
11485,53.11978400000000,-27.85680300000000,23.93194261652100,24.20843365924624,24.52286795259862,3.312300000000000
11486,53.08165600000000,-27.85606600000000,25.59941513340933,25.88921131831113,26.27851041084688,3.401800000000000
11493,53.21116700000000,-27.85613000000000,25.81515880523392,26.02925348937934,26.48196052111825,0.3855000000000000
11495,53.15961100000000,-27.85603000000000,27.73641433156492,24.70254609122161,28.12890968899162,3.308000000000000
11496,53.16812200000000,-27.85786400000000,23.69104252377578,24.76304680468320,24.94209322527618,1.677810000000000
11497,53.08527900000000,-27.85603700000000,26.78711980368727,26.97235223663983,26.98183664237335,1.722900000000000
11498,53.05140600000000,-27.85740500000000,22.94946415746727,23.18965289908114,23.75545861013752,0.6603000000000000
11499,53.11505000000000,-27.85615200000000,25.16777474458512,26.02943281467447,26.67421419824263,1.048100000000000
11500,53.05634200000000,-27.85613200000000,24.94374349196494,25.78672072862609,26.30198699177614,1.160200000000000
11504,53.07595900000000,-27.85718700000000,22.64121857521451,24.07284515151316,24.56940075043116,2.037390000000000
11505,53.07011600000000,-27.85596300000000,26.80419083687084,27.44069627174643,27.29165560674128,3.332600000000000
11506,53.08268600000000,-27.85619200000000,24.78824837339486,25.71081669623982,25.62207178248388,1.837600000000000
11510,53.06881700000000,-27.85595500000000,26.28368649005468,26.96684329122466,26.71747919054802,1.477800000000000
11511,53.05367400000000,-27.85622000000000,25.20027908026857,25.57754315855407,26.06746397953097,0.6647000000000000
11513,53.11966200000000,-27.85594000000000,26.98860807061085,27.24046505060110,27.28184230598104,0.1782000000000000
11514,53.12853000000000,-27.85606400000000,25.56113770836782,26.41220547052545,27.43438204630556,0.3945000000000000
11515,53.08177800000000,-27.85604900000000,25.59678389363613,25.57787218241085,25.84183160842980,3.417300000000000
11516,53.08545100000000,-27.85616400000000,25.65088127727862,26.38595836004141,26.12653534633663,1.509200000000000
11518,53.26143100000000,-27.85676600000000,24.85165766236199,26.36012559660383,26.11464058082919,2.521000000000000
11519,53.21286000000000,-27.85590400000000,27.36881344094857,27.05548082762250,27.02553052714972,1.247400000000000
11520,53.09144400000000,-27.85652200000000,25.16284778659383,25.61726665024815,26.14963636212396,1.068100000000000
11522,53.14135000000000,-27.85602800000000,26.63005610437530,26.92822935049507,26.53405137189545,1.131700000000000
11525,53.25452100000000,-27.85640900000000,24.22938154930511,24.34996232693771,24.92078116244450,0.5270000000000000
11526,53.16610000000000,-27.85588500000000,25.79461247962324,26.50301968367901,27.47911712560176,1.045400000000000
11527,53.20980400000000,-27.85594900000000,25.11789059669505,25.61627407781295,25.63219908082896,1.507800000000000
11528,53.09458600000000,-27.85624700000000,25.05540073400362,25.59701154422448,25.91593251343998,3.618400000000000
11529,53.12124800000000,-27.85587800000000,31.26287494579977,27.30513657728283,28.53524889623802,0.4826000000000000
11533,53.10799500000000,-27.85588600000000,25.47041425308465,26.46208233271683,26.55391893730349,2.398700000000000
11534,53.12774600000000,-27.85601900000000,25.51455045432933,25.92796289833831,26.98298251686857,0.5010000000000000
11535,53.09669100000000,-27.85590000000000,26.15993347169769,26.78041172974408,26.62422970642548,1.650600000000000
11538,53.19720900000000,-27.85582900000000,25.55551616504981,25.95205006978833,26.75440151742091,0.3466000000000000
11540,53.15755100000000,-27.85586000000000,25.96025632387747,26.36091626798268,27.30967376364249,0.9373000000000000
11541,53.25492900000000,-27.85619900000000,25.59091347830654,27.37441806222061,28.12774768659242,5.814300000000000
11542,53.25393100000000,-27.85619300000000,24.64094481172098,25.27582990884132,25.90076593444491,1.050400000000000
11543,53.08543100000000,-27.85580800000000,27.92611343482514,27.93534789058059,27.49069182571068,1.304000000000000
11546,53.17873400000000,-27.85580400000000,26.61217610176809,27.16223200631396,27.21287229825174,2.412600000000000
11547,53.13782500000000,-27.85662900000000,20.52798308181117,21.87011564552760,23.47732939459312,0.7350000000000000
11548,53.10813900000000,-27.85580200000000,26.98387983908369,27.06330261060961,27.37723610785133,2.827200000000000
11549,53.12161400000000,-27.85578800000000,27.03701610116730,27.63662401579651,30.67911554494693,0.3729000000000000
11550,53.06143500000000,-27.85576100000000,26.52192982806563,27.60428328203008,27.42948720023639,2.297600000000000
11551,53.16727100000000,-27.85636000000000,23.32445218390628,23.56829777800579,24.21984818832675,0.6845500000000000
11552,53.07652900000000,-27.85579400000000,25.91343154214440,26.47019350883450,27.04732851117919,0.7401000000000000
11553,53.07491300000000,-27.85576300000000,29.95002960102179,27.36210865026960,27.31543844904772,0.5351000000000000
11554,53.21573000000000,-27.85573600000000,27.45094245516398,26.97716457568608,27.38305995320122,3.358700000000000
11555,53.13077100000000,-27.85575600000000,28.08212889454642,28.29420851666146,29.14849316935813,1.557800000000000
11557,53.26112100000000,-27.85650900000000,24.74184743283519,25.40628458751633,26.34311805907428,0.1659000000000000
11558,53.14542300000000,-27.85574000000000,27.26880369267642,27.41240676264558,28.94442850437832,3.833500000000000
11560,53.12875600000000,-27.85582500000000,26.21532529027034,26.01412637422212,26.21408559397026,3.316900000000000
11561,53.11964800000000,-27.85574700000000,27.21010049121202,27.53443708893608,27.93510472276090,0.7550000000000000
11563,53.14742300000000,-27.85572300000000,27.73277580200433,26.54653533496656,27.05840468587692,0.3217000000000000
11564,53.15562400000000,-27.85760700000000,20.54953232728015,21.83448663375956,22.85100920635163,0.5083299999999999
11566,53.12126000000000,-27.85573300000000,27.17096937670804,26.74602531374656,27.88832565346716,0.6642000000000000
11569,53.18044800000000,-27.85581400000000,24.45539691319336,25.28964070826661,25.63273953246276,1.359800000000000
11572,53.09613200000000,-27.85612500000000,24.78624464336484,25.15985224028465,25.80654387901263,0.5432000000000000
11575,53.21877700000000,-27.85566800000000,26.20925665226074,26.94937664603866,27.06702704217360,1.500900000000000
11576,53.12750300000000,-27.85588300000000,25.06281732343997,26.17809699960637,27.24033682464269,0.7306000000000000
11578,53.07106200000000,-27.85604100000000,25.48921687076133,25.85700648509864,26.28761057702331,0.6268000000000000
11579,53.09137000000000,-27.85568500000000,27.06267827379810,28.03152594661972,28.63490871430411,1.268100000000000
11580,53.15693700000000,-27.85693500000000,23.37646276511951,24.40953069907073,25.27722777750246,1.224430000000000
11582,53.04897200000000,-27.85565600000000,26.61169213077078,27.05549524710023,26.99377920734977,1.440100000000000
11585,53.14246200000000,-27.85568300000000,27.01451920662981,26.59839341664611,27.61840629213689,0.9508000000000000
11586,53.12019800000000,-27.85590400000000,25.24098784126171,26.09601236680281,26.06482918514405,1.378100000000000
11587,53.17987200000000,-27.85564300000000,25.93122180019299,26.35165450611054,26.75921474161690,0.1968000000000000
11588,53.10601900000000,-27.85564900000000,27.16559403803164,28.04496569760122,28.55411839622410,2.148000000000000
11589,53.26248300000000,-27.85664900000000,23.79000890196518,25.61115892173953,26.09107482237945,1.941800000000000
11590,53.07948800000000,-27.85566800000000,27.08533923980572,27.56357110115934,27.92633851785128,1.782500000000000
11591,53.14029000000000,-27.85571300000000,25.81839095728436,26.96792688360210,27.23100852242744,1.527800000000000
11592,53.12311200000000,-27.85562600000000,27.33870528054191,26.18939277239382,26.51994687646451,3.421200000000000
11593,53.05769600000000,-27.85686600000000,23.89121826581574,24.84331381634133,24.99308853349562,1.937330000000000
11595,53.25688200000000,-27.85583400000000,24.84994195978605,25.32993559987571,26.02041092477018,0.5540000000000000
11596,53.10884900000000,-27.85768400000000,23.04148643378083,23.42826281965139,23.76770530126222,0.3607000000000000
11597,53.05222900000000,-27.85558300000000,26.37911937802206,26.56368359754274,27.40318142259740,1.110400000000000
11598,53.25677200000000,-27.85644900000000,24.03884764043877,24.18567580196013,24.39753233519104,0.06940000000000000
11599,53.11678600000000,-27.85601700000000,25.42605395639159,26.04361159917796,27.09981205758104,3.761900000000000
11601,53.09324000000000,-27.85570300000000,25.40024166366277,26.01330056280046,26.55113796888438,1.094300000000000
11603,53.07953800000000,-27.85558100000000,27.31957752879919,27.63389390191272,27.80706133501366,3.192000000000000
11604,53.09724400000000,-27.85558300000000,26.48780457578628,26.88341507758074,26.83731245222176,1.419500000000000
11605,53.22190400000000,-27.85587200000000,23.98079590011272,24.72331280616928,25.61536469724052,0.9791000000000000
11608,53.13466500000000,-27.85556000000000,26.64632960290198,27.60869052101589,29.18405792456548,0.8240000000000000
11609,53.07280800000000,-27.85555000000000,26.26989844100986,26.54161074036399,26.79072387781645,0.3335000000000000
11611,53.08300300000000,-27.85555300000000,29.85346050747360,27.86779404122421,27.49244788760775,1.865800000000000
11612,53.26024900000000,-27.85654000000000,23.36129263171872,23.98766524859422,24.22066778174100,0.2454500000000000
11614,53.07077200000000,-27.85644700000000,25.05509685165637,25.06791753076757,26.74372894859253,4.758400000000000
11615,53.05903300000000,-27.85552600000000,27.42495876608320,27.62911431657673,27.88823250253581,1.306300000000000
11619,53.06569700000000,-27.85563900000000,25.18117375286727,25.29600346872630,25.42757087033278,2.928000000000000
11621,53.06009100000000,-27.85550500000000,26.88592842825312,27.77104486103468,27.98509306890494,1.267600000000000
11622,53.07862000000000,-27.85628200000000,24.21164303046058,24.40876832259733,24.51017618395961,0.3045000000000000
11623,53.12866000000000,-27.85566500000000,25.25118740515608,25.90574544609064,26.49308739028845,0.7027000000000000
11624,53.07266000000000,-27.85583100000000,25.66138202632841,26.20246234157847,26.32255596417300,0.07260000000000000
11626,53.11137000000000,-27.85547700000000,27.09097114214292,27.23555201573557,27.13798868759474,1.243100000000000
11628,53.10158600000000,-27.85554700000000,25.82054337733061,26.04767331239782,26.22196993892822,0.1373000000000000
11629,53.14012200000000,-27.85550500000000,26.51566286521801,26.41010654383376,27.56729587599658,0.8636000000000000
11630,53.12647100000000,-27.85546200000000,26.56897207123202,26.88124522108377,26.86161970384837,1.109700000000000
11633,53.26545300000000,-27.85681200000000,24.06307782713435,24.90727577615108,25.11493914422313,1.844800000000000
11634,53.18719800000000,-27.85600600000000,23.71809495478788,24.93643628842984,25.34944704845187,1.764890000000000
11635,53.17122500000000,-27.85544200000000,26.32628811308648,26.53464472767295,26.28193835013597,1.502800000000000
11636,53.12083700000000,-27.85545500000000,26.53055137847411,27.06703432896931,26.86517764606376,1.472300000000000
11640,53.18176500000000,-27.85621800000000,22.36228011798551,22.87939754294041,23.42605325911620,0.4070600000000000
11641,53.18063900000000,-27.85697500000000,23.74507521448540,24.55468949200332,24.65923329817225,1.663120000000000
11643,53.05118500000000,-27.85541300000000,26.37653158693415,27.10876341510397,27.37511462994489,1.813600000000000
11645,53.07369200000000,-27.85542600000000,28.46175601426824,28.56651541269370,27.82653929278997,1.247000000000000
11646,53.16149300000000,-27.85600500000000,24.35670431760786,25.98316814135115,26.07223968853490,2.744000000000000
11647,53.20558200000000,-27.85628400000000,23.24035650521844,23.89463891679952,24.34342976520204,1.165170000000000
11648,53.06665100000000,-27.85559700000000,25.63978803780036,26.00976139183578,26.28584191800157,0.1751000000000000
11652,53.13494400000000,-27.85559600000000,25.80906399953286,26.12563173901649,26.44671424834393,0.7136000000000000
11654,53.18116100000000,-27.85539600000000,28.57624335728147,27.09835606339244,26.65761053251426,2.393300000000000
11658,53.21192600000000,-27.85551500000000,25.24508529443990,26.86464532753588,26.73675058240828,1.273900000000000
11659,53.17412200000000,-27.85538700000000,26.58872100619178,27.74515605250246,28.23384565592161,1.660100000000000
11661,53.26328700000000,-27.85534800000000,26.58485828024574,27.48155884022384,27.26220744089240,1.768700000000000
11664,53.10793300000000,-27.85536800000000,29.14824540317081,26.87532328171924,27.43476027502828,1.210600000000000
11666,53.08177500000000,-27.85536100000000,27.46621114160723,28.44604676038015,28.03228794762711,1.591800000000000
11668,53.11468300000000,-27.85536200000000,26.59008208385704,27.19149803579469,27.69523782978262,1.105800000000000
11672,53.04748100000000,-27.85532600000000,26.27241563060210,26.56265737744167,25.73827488585289,1.485200000000000
11674,53.16195900000000,-27.85543600000000,25.83353424579209,26.60800475102650,26.46171925141211,1.425800000000000
11675,53.07992500000000,-27.85532900000000,26.57754514111797,26.99856452457240,26.82644531769105,2.526300000000000
11678,53.17087300000000,-27.85624500000000,22.75472914578651,23.43984808526844,23.47889700297957,1.996100000000000
11679,53.07997000000000,-27.85565900000000,25.41303933713739,25.44593945796745,25.63251009926785,3.377000000000000
11681,53.09636600000000,-27.85530200000000,28.20976199023573,27.64130080891655,27.80127111133887,0.3171000000000000
11683,53.07349600000000,-27.85529200000000,26.95547449870163,28.33630550338824,29.49425610965300,1.142800000000000
11684,53.06936700000000,-27.85528500000000,26.15702693439089,26.55101111254725,27.04366379841487,0.9645000000000000
11685,53.14890200000000,-27.85582600000000,25.12998532876259,25.21919903436053,26.46718664864580,0.8769000000000000
11686,53.12772700000000,-27.85552400000000,25.63629220605601,25.36206104523511,25.75399606169995,0.3481000000000000
11688,53.09795900000000,-27.85536000000000,25.92678443590962,26.74236102195526,27.94136333521204,4.180000000000000
11689,53.06807600000000,-27.85534900000000,25.81508519755916,26.30353686976665,26.19349823042390,1.528300000000000
11690,53.10755800000000,-27.85567400000000,24.78207767765160,27.17464823545181,27.91840843100824,2.565900000000000
11691,53.14687900000000,-27.85556100000000,25.28228378940421,25.63301763937974,26.25786953156816,0.5116000000000001
11692,53.09505700000000,-27.85525400000000,27.81304193514549,27.18869868281567,27.35616754750732,1.267600000000000
11693,53.19405200000000,-27.85535400000000,24.99246082620840,25.89051486083068,26.05701468575097,2.242800000000000
11694,53.05853100000000,-27.85680500000000,21.81468022591655,23.22556217960933,24.10750545507814,1.220000000000000
11695,53.07329500000000,-27.85532500000000,25.65214552014885,26.90531158943628,27.18676050750325,1.510600000000000
11697,53.05630900000000,-27.85562000000000,24.21311320196114,25.46553896945012,26.38456223968783,1.232300000000000
11699,53.11019700000000,-27.85520900000000,25.87790753770009,26.55508243234942,26.85564761192090,1.039400000000000
11700,53.25804900000000,-27.85515000000000,31.63803719341835,28.96746346916439,28.21955470415428,4.161300000000000
11702,53.15597500000000,-27.85590500000000,24.02620592014587,24.69132889044967,25.19766695277003,2.977600000000000
11703,53.21448700000000,-27.85516600000000,26.68475971655672,27.06825191040050,27.34272752001676,0.6640000000000000
11706,53.11100600000000,-27.85519700000000,26.39947138018855,28.18009010066028,27.94457980157996,1.599700000000000
11707,53.04933000000000,-27.85546700000000,24.29518998088611,24.89876413408485,25.08860849240197,1.276400000000000
11709,53.07932700000000,-27.85691600000000,22.54749724514615,22.90282125690786,23.31764092281234,0.3991000000000000
11711,53.15336700000000,-27.85734400000000,22.57693352617730,23.48964447241925,24.37850498859514,0.6887700000000000
11714,53.05429500000000,-27.85545900000000,24.43489616000462,25.18650960750553,25.25445447774416,2.624200000000000
11716,53.10625100000000,-27.85560800000000,25.36118696817173,27.04342134948827,27.07827024946017,1.950300000000000
11718,53.10670500000000,-27.85519800000000,26.11427692624600,27.06910576064032,27.03000736147170,1.255600000000000
11719,53.07767000000000,-27.85515700000000,27.75462742403214,27.98194065049192,28.91741652837347,0.8659000000000000
11723,53.07537000000000,-27.85513200000000,27.42369296735475,30.46671485263541,29.05700766247772,1.639800000000000
11724,53.19497000000000,-27.85522400000000,24.33590804701187,24.61153843215902,24.91241177057305,0.2696000000000000
11726,53.13160400000000,-27.85522800000000,26.18663309106145,25.93654136151960,26.19325381084547,0.6705000000000000
11730,53.25705100000000,-27.85509200000000,26.56910565013174,27.17778267539219,28.23248054008612,3.115400000000000
11732,53.17289700000000,-27.85551200000000,25.24291308998817,25.92365065060657,25.99546363599816,2.350700000000000
11733,53.13404100000000,-27.85510900000000,26.58392859752604,28.84768025825480,32.25166180578510,2.118400000000000
11734,53.09673700000000,-27.85530800000000,24.90266512872607,26.21682278883621,26.51238768002252,1.727400000000000
11735,53.08317500000000,-27.85613800000000,22.70450410659806,23.55076589342861,23.61654023038361,2.049570000000000
11739,53.11259000000000,-27.85510100000000,27.52323182123995,27.19433739774216,29.16567669210851,0.5572000000000000
11741,53.22395200000000,-27.85530300000000,24.02316946896084,25.22316425391731,25.43340892644532,1.789400000000000
11742,53.19434900000000,-27.85603300000000,22.45109231956002,22.87480292079337,23.32600311250671,0.4218000000000000
11745,53.09159900000000,-27.85506500000000,27.47988423460412,27.11521905206425,27.57349364544215,3.770300000000000
11746,53.07116800000000,-27.85505500000000,26.29787433610217,26.75981858410041,27.53618682947947,4.231500000000000
11747,53.06298600000000,-27.85505600000000,26.83499730432794,27.15677300369383,28.38959310158684,0.8611000000000000
11748,53.16578100000000,-27.85615200000000,22.98268555779067,23.26914028511875,23.72146315414354,0.6854000000000000
11749,53.11057800000000,-27.85508900000000,27.59488208557686,26.59160475691256,27.01207117508514,1.026000000000000
11750,53.06396900000000,-27.85512300000000,26.77861126450611,26.96129604844522,26.65220154443349,1.506800000000000
11751,53.21563300000000,-27.85505100000000,25.68166748498305,26.64957905192524,26.53779986150868,1.902200000000000
11752,53.07445400000000,-27.84979600000000,17.37813774081589,18.76595772603858,19.71165445365754,0.1239000000000000
11756,53.25646700000000,-27.85498500000000,27.17842841365107,27.03709407323297,29.59120209357530,1.877700000000000
11757,53.16925200000000,-27.85504600000000,27.76755251451224,27.52446375225789,28.30748909539957,3.528000000000000
11758,53.08009900000000,-27.85503000000000,27.40178204120327,28.23679504054778,28.46679644660839,0.5148000000000000
11759,53.13791000000000,-27.85503600000000,26.85104516392747,29.42816522905966,29.38074179516457,0.6872000000000000
11763,53.19514000000000,-27.85587100000000,22.72546482758011,23.35166778854588,23.87438415945481,1.100130000000000
11764,53.16666800000000,-27.85500000000000,27.19669142721855,27.47384727322092,27.50550777163972,1.298000000000000
11766,53.13155300000000,-27.85543900000000,24.66495189853788,24.75563108267820,25.18389306103576,0.7113000000000000
11767,53.07383500000000,-27.85502600000000,26.13845962444515,26.38574046261001,26.89400053140582,0.9087000000000000
11769,53.09516500000000,-27.85679400000000,21.48000317707389,22.49823006481428,23.61444267702056,0.9045000000000000
11770,53.07827000000000,-27.85689400000000,20.65611756622566,21.63738476974293,22.63416156756397,0.5280600000000000
11772,53.06714700000000,-27.85497600000000,27.81907022729409,28.71648983283840,29.38412290885936,1.287900000000000
11776,53.08805400000000,-27.85498200000000,26.83397385161073,28.15073298844946,27.86012750652955,1.011200000000000
11777,53.14096000000000,-27.85498000000000,26.74225295893248,27.17546119244108,27.63812727674119,0.9925000000000000
11779,53.26396100000000,-27.85536800000000,24.80674197355896,25.76896016324104,25.67566291987141,1.673700000000000
11780,53.09364200000000,-27.85535600000000,24.38078353380499,25.06419753749628,25.35521755702304,1.244900000000000
11781,53.06444200000000,-27.85509400000000,26.35208441552212,26.19105325520130,26.63884246818450,1.005100000000000
11782,53.25807800000000,-27.85541100000000,25.10220086568685,25.78729005353856,26.25331404628257,1.069000000000000
11783,53.17532400000000,-27.85563100000000,24.56972577009250,24.82084903256413,25.51509820598064,0.6725000000000000
11784,53.26469500000000,-27.85543500000000,24.24163126520947,24.98982561474581,24.97193796062564,1.752300000000000
11785,53.09525400000000,-27.85493700000000,25.97350394809957,26.82185428764546,26.58210424990049,1.086700000000000
11786,53.07535000000000,-27.85541700000000,24.22016631617743,24.62341126051346,25.36125359745008,0.6317000000000000
11789,53.26045800000000,-27.85536800000000,25.23893745732728,25.30977885748242,26.56590428368353,0.1289000000000000
11790,53.07032300000000,-27.85497800000000,25.59855744365781,26.71002693146195,26.80237909001135,1.408700000000000
11792,53.11390000000000,-27.85495300000000,25.88879520431234,26.83176554196838,27.61849105426056,3.840800000000000
11793,53.17520000000000,-27.85489700000000,27.21371439700023,27.86052090018089,28.35937107968902,1.250700000000000
11796,53.19787300000000,-27.85489400000000,28.13723491333612,27.40932626064296,27.16485222149235,2.944300000000000
11800,53.18608000000000,-27.85533700000000,23.14305622374941,23.94819720923916,24.57636206348992,1.131870000000000
11803,53.12948500000000,-27.85495100000000,25.73980181757787,25.99203889292247,29.46826614394744,4.807500000000000
11805,53.18641700000000,-27.85492200000000,25.10759662366935,25.64776357047780,25.70399284725735,1.530900000000000
11807,53.05767300000000,-27.85484700000000,27.37205113906382,27.25894167351182,27.85795128802770,1.056000000000000
11808,53.19426800000000,-27.85552700000000,23.94152032332263,24.30838716436450,24.57286703649927,3.073490000000000
11810,53.09622800000000,-27.85499700000000,26.48642064508157,27.05641127633179,26.85055554487349,1.658300000000000
11812,53.09820900000000,-27.85484400000000,26.36551584279918,27.46267010613013,26.98098139522022,1.778400000000000
11813,53.06589700000000,-27.85548500000000,24.46506734347236,24.83654187949890,25.56213030868706,0.6148000000000000
11814,53.15564800000000,-27.85486700000000,26.37969571117302,27.11431294885428,27.12779957717943,1.207600000000000
11817,53.21907800000000,-27.85487700000000,25.11502846439731,26.49803786487241,27.68603656560003,1.021300000000000
11821,53.11044100000000,-27.85480600000000,26.50869961745986,26.21766229108905,26.15885641972762,0.1112000000000000
11822,53.26203500000000,-27.85472400000000,33.16901560044258,27.45036145918771,27.50076028147290,1.383600000000000
11824,53.18038900000000,-27.85478400000000,27.28208211911701,28.28979504031157,28.81151218119659,1.073400000000000
11825,53.26520900000000,-27.85474400000000,27.11479255635544,28.20811410641826,28.42403202551117,3.418500000000000
11826,53.25281100000000,-27.85498300000000,28.57641891018765,26.58733352562887,26.49428204659856,1.000300000000000
11827,53.06468000000000,-27.85476100000000,30.43611016927411,26.96835929278571,26.99768233201479,2.931600000000000
11830,53.14533000000000,-27.85491200000000,26.08127540751322,26.24086370189260,26.99814043558134,0.3412000000000000
11831,53.05478900000000,-27.85530400000000,25.01898628031250,25.74311827247361,25.90384425022798,2.115300000000000
11832,53.11492500000000,-27.85477800000000,31.27194605940179,28.74212414599118,28.39319585690732,1.332000000000000
11834,53.11431900000000,-27.85527900000000,25.41248832733749,26.34834914131186,26.27738659698362,1.486600000000000
11837,53.20774700000000,-27.85473300000000,25.75362431724085,26.87899389641612,27.87444156685034,1.276000000000000
11841,53.20921300000000,-27.85484800000000,25.40757338906283,25.24360315701206,25.80947352871497,0.8178000000000000
11842,53.12389000000000,-27.85482000000000,26.22290384514558,26.31354522879406,26.47725617933933,1.417400000000000
